ID,Size Input,Knuth's BST,Bisection heuristic BST,Perfectly Balanced BST
500,500,18832842,19274667,20076162
501,501,18498206,18966943,19864401
502,502,18408433,18854327,19784923
503,503,18516264,18845703,19766350
504,504,18966844,19450409,20208945
505,505,18371554,18835484,19875389
506,506,19103003,19518089,20476538
507,507,19245154,19799253,20456897
508,508,19760709,20273891,21094441
509,509,19532229,20011007,20738709
510,510,18072897,18648115,19303917
511,511,19479230,19895876,20818046
512,512,19395442,19800340,20764172
513,513,19510180,19995917,20718964
514,514,19577490,20049066,20813477
515,515,19554393,20092274,20996353
516,516,19206530,19657700,20475097
517,517,19485759,20067896,20598530
518,518,18964172,19450790,20481148
519,519,19627574,20230147,21152556
520,520,19418251,19975759,20837522
521,521,19577273,20127806,21133301
522,522,19519846,20242928,20913303
523,523,20156209,20593107,21501921
524,524,20316035,21005044,21567510
525,525,19227391,19643133,20639649
526,526,19794611,20287955,20910390
527,527,18958402,19320825,20394684
528,528,20615581,21177620,21962165
529,529,20688825,21256298,21967794
530,530,19256538,19702122,20630360
531,531,20556573,21179307,21997367
532,532,19698004,20242151,21179976
533,533,19251869,19810009,20733423
534,534,20441082,20933023,21815129
535,535,20188142,20826567,21514332
536,536,20381515,20837459,21806475
537,537,19476476,20098970,20838495
538,538,21181245,21779401,22579759
539,539,20145955,20814466,21597024
540,540,19948898,20513033,21510046
541,541,20879745,21453729,22314544
542,542,21135105,21707739,22424591
543,543,21103238,21677479,22356762
544,544,19530964,20100894,20977557
545,545,20614653,21147707,22154289
546,546,21107826,21681648,22536515
547,547,20105131,20502877,21652233
548,548,21154381,21692923,22599340
549,549,21013542,21512586,22490492
550,550,21039860,21621133,22636977
551,551,20857036,21471766,22256004
552,552,21076963,21711377,22593416
553,553,20810996,21284819,22275118
554,554,21780261,22302642,23153946
555,555,21584293,22019483,23044949
556,556,20742235,21209091,22172184
557,557,21381605,21925469,22809009
558,558,21764036,22283363,23182317
559,559,22422109,22923155,24003407
560,560,20834598,21433012,22467954
561,561,20706274,21252950,22154284
562,562,20814072,21139525,22414943
563,563,22028392,22609576,23504665
564,564,19603106,20110604,21147445
565,565,22156677,22656941,23751335
566,566,21249647,21799473,22612195
567,567,22028713,22582614,23616417
568,568,22033887,22553550,23654584
569,569,22556792,23280222,24154500
570,570,22567427,23111881,24168750
571,571,22131389,22700006,23867100
572,572,21733374,22338022,23483736
573,573,22878922,23610264,24322498
574,574,21203529,21730810,22803620
575,575,21440651,22045776,23199588
576,576,21781685,22338930,23420929
577,577,22736939,23157993,24366188
578,578,22279166,22851636,23843425
579,579,20988532,21576519,22605779
580,580,21962027,22449906,23569296
581,581,22630090,23186491,24408766
582,582,23016708,23670727,24623300
583,583,21994168,22451047,23685829
584,584,23353487,23950259,25089711
585,585,21845698,22476688,23319100
586,586,23115247,23708987,24971919
587,587,22226337,22744585,23897533
588,588,23333215,23889699,25011599
589,589,23167250,23810197,24837768
590,590,23031174,23573134,24632331
591,591,23254459,23904347,24707261
592,592,24172586,24768401,25908769
593,593,22038960,22808309,23734719
594,594,23363913,23931884,25055941
595,595,23574424,24267948,25274378
596,596,22798754,23446303,24347872
597,597,22828693,23427224,24778021
598,598,23501074,23954694,25257875
599,599,23263081,23889593,24838989
600,600,22260393,22844446,23983386
601,601,23253298,23854277,24949473
602,602,23271752,23997199,24828881
603,603,23696380,24320997,25136635
604,604,23956246,24541597,25773030
605,605,22951070,23496836,24682205
606,606,22273486,22789249,24116071
607,607,23106164,23731890,24699603
608,608,23447844,24076453,25253172
609,609,23995052,24799503,25859344
610,610,22817807,23413906,24449961
611,611,23333677,23832220,25156470
612,612,23943593,24545470,25584152
613,613,23953066,24541873,25696551
614,614,22968835,23498632,24711160
615,615,22836325,23398160,24534555
616,616,24238861,24862500,25928497
617,617,23616365,24263486,25503669
618,618,24524232,25183498,26230196
619,619,22639535,23176892,24469731
620,620,24906481,25514809,26828362
621,621,24156613,24759784,26004422
622,622,24009314,24624051,25795033
623,623,24002261,24762936,25817336
624,624,24598479,25187367,26276834
625,625,24664537,25326671,26650923
626,626,25638080,26275447,27447758
627,627,24105979,24710649,25915160
628,628,25080401,25834562,26782432
629,629,25230385,25928969,27233453
630,630,24943268,25642986,26507500
631,631,23584377,24214985,25237021
632,632,25277855,25912978,27069055
633,633,25891167,26449225,27675180
634,634,25078425,25777583,26834605
635,635,25576749,26190088,27242204
636,636,25861372,26401033,27526600
637,637,25241251,25914788,27238919
638,638,24695979,25384209,26544817
639,639,25263715,26052513,27004171
640,640,24730715,25432479,26566277
641,641,26022757,26590453,27861225
642,642,25691141,26295639,27689467
643,643,25486093,26188762,27373421
644,644,26173856,26853454,28104624
645,645,25514453,26076011,27197628
646,646,24973050,25691843,26856973
647,647,26431409,27190626,28271156
648,648,26075338,26751888,27956495
649,649,25398316,26106943,27449937
650,650,25392311,26005270,27441421
651,651,24682747,25313732,26711394
652,652,25214535,25930288,27158111
653,653,25757836,26597307,27665300
654,654,25761284,26352426,27656375
655,655,25003236,25630864,26614909
656,656,25560151,26271097,27485089
